Index,Date,pressure,temperatureMin,temperatureLow,temperatureMax,temperatureHigh,cloudCover,windSpeed,precipProbability,windGust,windBearing,uvIndex,precipIntensityMax,precipIntensity,ozone,visibility,moonPhase,class
571,10/31/2019,1010.3,70.68,71.13,88.52,88.52,0.46,4.02,0.02,8.45,294,6,0.0005,0,260.1,10,0.13,1
572,10/31/2019,1010.3,71.34,71.67,88.37,88.37,0.46,3.97,0.01,8.89,295,6,0.0003,0,260,10,0.13,0
573,10/31/2019,1010.3,71.17,71.42,88.76,88.76,0.45,3.93,0.01,9.04,297,7,0.0002,0,260,10,0.13,0
574,10/31/2019,1010.3,71.6,71.78,88.61,88.61,0.44,4.02,0.01,8.59,294,7,0.0004,0,260,10,0.13,1
575,10/31/2019,1010.3,71.9,71.89,88.47,88.47,0.42,4.2,0.02,8.01,290,7,0.0007,0,260.1,10,0.13,0
576,11/1/2019,1010.7,71.4,70.45,89.07,89.07,0.25,4.03,0.04,9.38,324,7,0.0005,0.0001,259.2,10,0.16,1
577,11/1/2019,1010.7,71.41,70.5,88.85,88.85,0.24,3.92,0.04,8.98,324,7,0.0005,0.0001,259.3,10,0.16,1
578,11/1/2019,1010.7,71.4,70.49,89,89,0.24,4.01,0.04,9.31,325,7,0.0005,0.0001,259.2,10,0.16,1
579,11/1/2019,1010.7,71.2,70.07,89.15,89.15,0.24,3.95,0.04,9.14,324,7,0.0005,0.0001,259.3,10,0.16,1
580,11/1/2019,1010.7,71.13,70.07,89.01,89.01,0.23,3.97,0.04,8.83,323,7,0.0005,0.0001,259.3,10,0.16,1
581,11/1/2019,1010.7,71.67,70.7,88.88,88.88,0.24,4.01,0.04,9.24,324,7,0.0005,0.0001,259.3,10,0.16,0
582,11/1/2019,1010.7,71.42,70.47,89.18,89.18,0.25,3.94,0.04,9.43,325,7,0.0005,0.0001,259.3,10,0.16,0
583,11/1/2019,1010.7,71.77,71.16,89.05,89.05,0.25,3.91,0.04,8.88,324,7,0.0005,0.0001,259.4,10,0.16,0
584,11/1/2019,1010.7,71.89,71.82,89.06,89.06,0.25,3.97,0.04,8.32,321,7,0.0004,0.0001,259.4,10,0.16,0
585,11/2/2019,1011.2,70.45,69.48,89.71,89.71,0.2,3.89,0.05,7.95,332,7,0.0002,0.0001,258.9,10,0.19,1
586,11/2/2019,1011.2,70.53,69.52,89.49,89.49,0.19,3.86,0.05,7.93,332,7,0.0002,0.0001,259,10,0.19,1
587,11/2/2019,1011.2,70.45,69.63,89.61,89.61,0.2,3.85,0.05,8.2,332,7,0.0002,0.0001,258.9,10,0.19,1
588,11/2/2019,1011.2,70.07,69.31,89.75,89.75,0.2,3.89,0.05,8.22,332,7,0.0002,0.0001,258.9,10,0.19,1
589,11/2/2019,1011.2,70.07,69.06,89.65,89.65,0.19,3.86,0.05,7.82,331,7,0.0002,0.0001,259,10,0.19,1
590,11/2/2019,1011.2,70.7,69.65,89.69,89.69,0.2,3.91,0.05,8.05,332,7,0.0002,0.0001,258.9,10,0.19,0
591,11/2/2019,1011.2,70.51,69.53,89.79,89.79,0.2,3.85,0.05,8.09,333,7,0.0002,0.0001,258.9,10,0.19,0
592,11/2/2019,1011.2,71.16,70.29,89.76,89.76,0.19,3.56,0.05,8.04,334,7,0.0002,0.0001,259,10,0.19,1
593,11/2/2019,1011.2,71.82,70.56,89.56,89.56,0.17,3.31,0.05,7.52,335,7,0.0002,0.0001,259.2,10,0.19,0
594,11/3/2019,1011.2,69.48,70.98,88.87,88.87,0.21,2.83,0.03,7.43,322,7,0.0002,0.0001,256.1,10,0.23,1
595,11/3/2019,1011.2,69.69,70.87,88.63,88.63,0.23,2.73,0.03,7.46,322,7,0.0002,0.0001,256.3,10,0.23,1
596,11/3/2019,1011.2,69.63,70.95,88.77,88.77,0.22,2.76,0.03,7.46,323,7,0.0002,0.0001,256.2,10,0.23,1
597,11/3/2019,1011.2,69.31,70.8,88.9,88.9,0.22,2.78,0.03,7.76,321,7,0.0002,0.0001,256.2,10,0.23,1
598,11/3/2019,1011.3,69.29,70.63,88.77,88.77,0.23,2.73,0.03,7.51,320,7,0.0002,0.0001,256.3,10,0.23,1
599,11/3/2019,1011.3,69.86,71.26,88.82,88.82,0.22,2.77,0.03,7.58,322,7,0.0002,0.0001,256.2,10,0.23,0
600,11/3/2019,1011.2,69.65,70.97,88.96,88.96,0.21,2.73,0.03,7.16,325,7,0.0002,0.0001,256.2,10,0.23,1
601,11/3/2019,1011.2,70.05,71.14,88.79,88.79,0.25,2.64,0.03,7.24,322,7,0.0002,0.0001,256.4,10,0.23,0
602,11/3/2019,1011.3,70.82,71.01,88.36,88.36,0.29,2.48,0.03,6.51,316,7,0.0002,0.0001,256.6,10,0.23,0
603,11/4/2019,1010.6,70.98,72.14,89.03,89.03,0.05,3.37,0.02,7.82,304,8,0.0002,0,256,10,0.26,1
604,11/4/2019,1010.6,70.88,71.99,88.79,88.79,0.07,3.34,0.02,7.7,304,8,0.0002,0,255.9,10,0.26,1
605,11/4/2019,1010.6,70.95,72.12,88.93,88.93,0.05,3.35,0.02,7.85,305,8,0.0002,0,256,10,0.26,1
606,11/4/2019,1010.6,70.8,71.87,89.08,89.08,0.06,3.37,0.02,7.91,304,8,0.0002,0,256,10,0.26,1
607,11/4/2019,1010.7,70.63,71.05,88.98,88.98,0.07,3.28,0.02,7.51,300,8,0.0002,0,255.9,10,0.26,0
608,11/4/2019,1010.7,71.26,72.39,88.79,88.79,0.06,3.36,0.02,7.88,304,8,0.0002,0,256,10,0.26,0
609,11/4/2019,1010.6,70.97,72.14,89.13,89.13,0.04,3.32,0.02,7.81,305,8,0.0002,0,256,10,0.26,0
610,11/4/2019,1010.7,71.14,72.36,89.03,89.03,0.07,3.28,0.02,7.29,303,8,0.0002,0,255.9,10,0.26,1
611,11/4/2019,1010.7,71.01,72.19,88.93,88.93,0.1,3.29,0.02,7.59,296,7,0.0002,0,255.8,10,0.26,0
612,11/5/2019,1009.5,72.14,70.43,89.27,89.27,0.08,3.69,0.09,8.01,321,7,0.0007,0.0002,259.1,10,0.29,1
613,11/5/2019,1009.4,71.99,70.3,88.89,88.89,0.07,3.53,0.09,7.99,320,7,0.0007,0.0002,259,10,0.29,1
614,11/5/2019,1009.5,72.12,70.43,89.12,89.12,0.08,3.66,0.09,8.02,321,7,0.0007,0.0002,259.1,10,0.29,1
615,11/5/2019,1009.7,71.27,70.13,89.15,89.15,0.13,3.28,0.11,7.56,325,7,0.0007,0.0002,259.1,10,0.29,1
616,11/5/2019,1009.6,71.05,70.05,88.99,88.99,0.12,3.17,0.1,7.31,323,7,0.0007,0.0002,259,10,0.29,0
617,11/5/2019,1009.4,72.39,70.69,89.22,89.22,0.08,3.66,0.09,8.02,321,7,0.0007,0.0002,259.1,10,0.29,0
618,11/5/2019,1009.5,72.14,70.53,89.31,89.31,0.08,3.65,0.09,8.05,322,7,0.0007,0.0002,259.1,10,0.29,1
619,11/5/2019,1009.4,72.36,70.94,88.88,88.88,0.07,3.12,0.09,8.01,322,7,0.0005,0.0002,258.9,10,0.29,1
620,11/5/2019,1009.3,72.43,71.08,88.35,88.35,0.07,2.5,0.09,7.94,320,7,0.0004,0.0002,258.6,10,0.29,0
621,11/6/2019,1008.9,70.43,68.66,88.81,88.81,0.54,4.68,0.03,9.32,357,7,0.0002,0.0001,257.8,10,0.32,1
622,11/6/2019,1008.9,70.3,68.46,88.53,88.53,0.51,4.67,0.03,9.06,357,7,0.0002,0.0001,257.6,10,0.32,1
623,11/6/2019,1008.9,70.43,68.63,88.67,88.67,0.54,4.69,0.03,9.41,358,7,0.0002,0.0001,257.7,10,0.32,1
624,11/6/2019,1008.9,70.13,68.31,88.79,88.79,0.53,4.73,0.03,9.25,357,7,0.0002,0.0001,257.7,10,0.32,1
625,11/6/2019,1009,70.05,68.11,87.99,87.99,0.48,4.76,0.03,8.79,357,7,0.0002,0.0001,257.3,10,0.32,0
626,11/6/2019,1008.9,70.69,68.88,88.74,88.74,0.54,4.7,0.03,9.36,357,7,0.0002,0.0001,257.7,10,0.32,1
627,11/6/2019,1008.9,70.53,68.74,88.82,88.82,0.54,4.65,0.03,9.56,358,7,0.0002,0.0001,257.8,10,0.32,1
628,11/6/2019,1008.9,70.94,68.97,88.62,88.62,0.49,4.47,0.03,9.08,358,7,0.0002,0.0001,257.5,10,0.32,1
629,11/6/2019,1008.9,71.08,68.87,88.25,88.25,0.43,4.24,0.03,8.27,356,7,0.0002,0.0001,257.3,10,0.32,0
630,11/7/2019,1009.3,68.66,70.94,88.75,88.75,0.67,4.67,0.03,10.45,356,6,0.0002,0,259.8,10,0.35,1
631,11/7/2019,1009.3,68.46,70.73,88.48,88.48,0.64,4.6,0.03,10.5,356,7,0.0002,0,259.7,10,0.35,1
632,11/7/2019,1009.3,68.63,70.89,88.61,88.61,0.66,4.64,0.03,10.46,356,6,0.0002,0,259.8,10,0.35,1
633,11/7/2019,1009.3,68.31,70.44,88.75,88.75,0.65,4.67,0.03,10.66,355,7,0.0002,0,259.7,10,0.35,1
634,11/7/2019,1009.3,68.12,70.24,88.63,88.63,0.63,4.61,0.03,10.57,355,7,0.0002,0,259.6,10,0.35,1
635,11/7/2019,1009.3,68.88,71.1,88.75,88.75,0.66,4.65,0.03,10.54,355,7,0.0002,0,259.8,10,0.35,1
636,11/7/2019,1009.2,68.74,71.02,88.79,88.79,0.67,4.61,0.03,10.31,356,6,0.0002,0,259.8,10,0.35,1
637,11/7/2019,1009.3,68.97,71.53,88.71,88.71,0.63,4.41,0.03,9.98,0,6,0.0002,0,259.6,10,0.35,1
638,11/7/2019,1009.3,68.87,71.87,88.38,88.38,0.58,4.23,0.03,9.78,6,6,0.0002,0,259.4,10,0.35,0
639,11/8/2019,1010.6,70.94,72.46,83.98,83.98,0.98,4.85,0.9,13.86,45,4,0.0297,0.0049,256.2,9.697,0.38,1
640,11/8/2019,1010.6,70.73,72.52,83.88,83.88,0.98,4.66,0.88,13.25,47,5,0.0295,0.0048,256.1,9.75,0.38,1
641,11/8/2019,1010.6,70.89,72.47,83.9,83.9,0.98,4.77,0.9,13.74,44,5,0.0297,0.0049,256.1,9.688,0.38,1
642,11/8/2019,1010.6,70.38,72.48,83.51,83.51,0.98,4.69,0.89,13.55,44,5,0.0309,0.0049,256.2,9.739,0.38,0
643,11/8/2019,1010.3,70.24,72.41,83.52,83.52,0.98,4.64,0.88,13.02,48,5,0.0296,0.0047,256,9.804,0.38,0
644,11/8/2019,1010.3,71.04,72.87,83.25,83.25,0.98,4.7,0.89,13.67,44,5,0.0302,0.0049,256.2,9.704,0.38,0
645,11/8/2019,1010.6,70.98,72.41,83.99,83.99,0.98,4.7,0.9,13.84,43,4,0.0286,0.0049,256.2,9.627,0.38,0
646,11/8/2019,1010.3,71.48,72.83,83.31,83.31,0.95,4.34,0.88,12.93,48,5,0.0258,0.0046,256,9.495,0.38,1
647,11/8/2019,1010.4,71.82,72.92,83.28,83.28,0.93,3.99,0.85,12.01,59,5,0.0234,0.0043,255.8,9.39,0.38,0
648,11/9/2019,1010.4,72.46,72.16,82.99,82.99,1,10.82,0.99,25.37,63,4,0.0468,0.0092,252.4,9.446,0.41,1
649,11/9/2019,1010.4,72.52,72.18,82.63,82.63,0.99,10.74,0.99,24.9,62,4,0.0473,0.0096,252.3,9.319,0.41,1
650,11/9/2019,1010.4,72.47,72.04,82.8,82.8,1,10.76,0.99,24.5,63,4,0.0412,0.0091,252.4,9.257,0.41,1
651,11/9/2019,1010.4,72.48,71.9,82.27,82.27,1,10.84,0.99,24.47,63,4,0.0446,0.0094,252.4,9.114,0.41,1
652,11/9/2019,1009.9,72.41,71.9,82.25,82.25,0.99,10.78,0.99,24.73,62,4,0.0478,0.0097,252.2,9.29,0.41,0
653,11/9/2019,1009.9,72.87,72.35,82.14,82.14,1,10.79,0.99,24.49,63,4,0.0426,0.0093,252.4,9.204,0.41,0
654,11/9/2019,1010.4,72.41,71.99,83.02,83.02,1,10.68,0.99,25.31,63,4,0.0451,0.0091,252.4,9.421,0.41,0
655,11/9/2019,1010,72.83,71.96,81.91,81.91,0.98,10.24,0.99,23.89,64,4,0.0351,0.0093,252.3,9.171,0.41,0
656,11/9/2019,1010,72.92,71.92,81.27,81.27,0.96,9.82,0.99,23.33,66,4,0.03,0.0097,252.1,8.954,0.41,0
657,11/10/2019,1008.6,72.08,71.02,77.24,77.24,1,12.94,0.98,34.29,66,4,0.0984,0.031,252.4,9.159,0.44,1
658,11/10/2019,1008.6,72.11,71.05,77.92,77.92,1,12.57,0.98,32.87,65,4,0.0772,0.0266,252.2,9.154,0.44,1
659,11/10/2019,1008.7,72.12,70.98,77.64,77.64,1,12.75,0.98,33.8,67,4,0.0872,0.0263,252.3,9.137,0.44,1
660,11/10/2019,1008.7,71.97,70.57,77.41,77.41,1,12.8,0.98,33.7,66,4,0.0781,0.0248,252.2,9.064,0.44,1
661,11/10/2019,1008.2,71.9,70.71,77.6,77.6,1,12.61,0.98,32.8,65,4,0.0661,0.0224,252,9.089,0.44,0
662,11/10/2019,1008.1,72.43,71.18,77.13,77.13,1,12.76,0.98,33.76,66,4,0.0836,0.0258,252.2,9.131,0.44,0
663,11/10/2019,1008.7,71.99,71.03,77.55,77.55,1,12.65,0.98,33.66,67,4,0.0925,0.0273,252.3,9.12,0.44,0
664,11/10/2019,1008.2,71.96,71.62,77.31,77.31,0.99,12.1,0.98,31.34,67,4,0.073,0.0255,252.1,9.112,0.44,1
665,11/10/2019,1008.4,71.94,72.18,77.62,77.62,0.98,11.66,0.97,30.74,68,4,0.0488,0.0185,251.6,8.729,0.44,0
666,11/11/2019,1009.1,71.02,69.52,81.95,81.95,0.68,8.35,0.39,22.42,26,5,0.0188,0.0044,255.3,10,0.47,1
667,11/11/2019,1009.1,71.05,69.4,82.31,82.31,0.66,8.09,0.36,22.09,27,5,0.0164,0.0042,255.4,10,0.47,1
668,11/11/2019,1009.1,70.98,68.74,81.93,81.93,0.68,8.15,0.39,22.37,26,5,0.0189,0.0047,255.3,10,0.47,1
669,11/11/2019,1009.1,70.57,69.05,82.03,82.03,0.67,8.21,0.37,22.17,26,5,0.0174,0.0044,255.4,10,0.47,1
670,11/11/2019,1008.8,70.71,68.91,82.41,82.41,0.66,7.98,0.35,21.88,26,5,0.0154,0.004,255.5,10,0.47,0
671,11/11/2019,1008.8,71.18,68.86,81.81,81.81,0.67,8.11,0.38,22.3,26,5,0.0183,0.0047,255.3,10,0.47,1
672,11/11/2019,1009.1,71.03,69.61,81.88,81.88,0.68,8.38,0.41,22.54,27,5,0.0204,0.0045,255.3,10,0.47,1
673,11/11/2019,1008.8,71.62,69.92,82.47,82.47,0.65,7.87,0.38,22.3,29,5,0.0173,0.0041,255.5,10,0.47,0
674,11/11/2019,1008.9,72.18,70.05,83.55,83.55,0.6,7.2,0.34,21.85,30,5,0.0127,0.0035,255.6,9.959,0.47,0
675,11/12/2019,1012.1,69.52,67.64,86.17,86.17,0.06,3.39,0.1,8.61,344,7,0.0007,0.0002,258.7,10,0.5,1
676,11/12/2019,1012.2,68.65,67.54,86.16,86.16,0.09,3.16,0.09,8.73,350,7,0.0006,0.0002,258.7,10,0.5,1
677,11/12/2019,1012.1,69.51,67.61,86.07,86.07,0.06,3.4,0.1,8.67,344,7,0.0007,0.0002,258.8,10,0.5,1
678,11/12/2019,1012.2,68.2,67.11,86.44,86.44,0.09,3.18,0.09,8.91,349,7,0.0006,0.0002,258.7,10,0.5,1
679,11/12/2019,1011.9,68.91,67.12,86.45,86.45,0.08,3.4,0.1,8.19,342,7,0.0005,0.0002,258.8,10,0.5,0
680,11/12/2019,1011.9,69.69,67.76,85.98,85.98,0.06,3.41,0.1,8.58,344,7,0.0007,0.0002,258.8,10,0.5,1
681,11/12/2019,1012.2,68.84,67.54,86.24,86.24,0.08,3.13,0.1,8.87,350,7,0.0008,0.0002,258.6,10,0.5,1
682,11/12/2019,1011.9,69.92,68.16,86.12,86.12,0.07,3.33,0.11,8.45,347,7,0.0008,0.0002,258.8,10,0.5,0
683,11/12/2019,1011.9,70.05,68.65,86.39,86.39,0.1,3.27,0.1,8.07,350,7,0.0007,0.0002,258.9,10,0.5,0
684,11/13/2019,1014.1,67.64,68.83,86.94,86.94,0.1,4.26,0.08,9.47,354,6,0.0004,0.0002,257.3,10,0.53,1
685,11/13/2019,1014.1,67.57,68.95,86.88,86.88,0.1,4.22,0.08,9.23,353,6,0.0004,0.0002,257.4,10,0.53,1
686,11/13/2019,1014.1,67.61,68.87,86.83,86.83,0.1,4.25,0.08,9.45,354,6,0.0004,0.0002,257.3,10,0.53,1
687,11/13/2019,1014.1,67.18,68.45,87.08,87.08,0.1,4.29,0.08,9.45,353,6,0.0004,0.0002,257.3,10,0.53,1
688,11/13/2019,1014,67.12,68.38,87.16,87.16,0.1,4.23,0.08,9.14,352,6,0.0004,0.0002,257.4,10,0.53,0
689,11/13/2019,1014,67.76,68.89,87.17,87.17,0.1,4.27,0.08,9.46,354,6,0.0004,0.0002,257.3,10,0.53,0
690,11/13/2019,1014.1,67.67,68.88,86.95,86.95,0.1,4.22,0.08,9.37,355,6,0.0004,0.0002,257.3,10,0.53,1
691,11/13/2019,1014,68.16,69.22,87.38,87.38,0.11,3.94,0.08,8.81,356,6,0.0004,0.0002,257.4,10,0.53,0
692,11/13/2019,1014,68.65,69.59,87.7,87.7,0.13,3.63,0.08,8.23,357,6,0.0004,0.0002,257.5,10,0.53,0
693,11/14/2019,1013.9,68.82,67.66,88.38,88.38,0.07,3.26,0.01,6.87,334,7,0.0001,0,254.6,10,0.57,1
694,11/14/2019,1013.9,68.95,67.58,88.21,88.21,0.07,3.2,0.01,7.88,334,7,0.0001,0,254.7,10,0.57,1
695,11/14/2019,1013.9,68.87,67.7,88.27,88.27,0.07,3.24,0.01,7.89,334,7,0.0001,0,254.7,10,0.57,1
696,11/14/2019,1013.9,68.45,67.11,88.41,88.41,0.07,3.27,0.01,7.94,333,7,0.0001,0,254.7,10,0.57,1
697,11/14/2019,1014,68.6,67,88.37,88.37,0.07,3.18,0.01,6.68,334,7,0.0001,0,254.6,10,0.57,1
698,11/14/2019,1014,68.89,67.56,88.44,88.44,0.07,3.25,0.01,7.92,334,7,0.0001,0,254.7,10,0.57,0
699,11/14/2019,1013.9,68.88,67.79,88.44,88.44,0.07,3.2,0,7.88,335,7,0,0,254.7,10,0.57,1
700,11/14/2019,1014,69.57,67.87,88.53,88.53,0.08,2.95,0.01,6.74,340,7,0.0001,0,254.7,10,0.57,1
701,11/14/2019,1014,70.27,68.06,88.47,88.47,0.09,2.73,0.01,6.69,347,7,0.0001,0,254.7,10,0.57,1
702,11/15/2019,1013.1,67.68,68.26,88.62,88.62,0.03,3.09,0.05,9.06,304,7,0.0002,0.0001,252,9.803,0.6,1
703,11/15/2019,1013.1,67.58,68.35,88.53,88.53,0.03,3.03,0.05,8.81,303,7,0.0002,0.0001,252.1,9.746,0.6,1
704,11/15/2019,1013.1,67.7,68.28,88.52,88.52,0.02,3.06,0.05,9.08,304,7,0.0002,0.0001,252,9.777,0.6,1
705,11/15/2019,1013.1,67.11,67.91,88.67,88.67,0.02,3.06,0.05,8.98,303,7,0.0002,0.0001,252.1,9.758,0.6,1
706,11/15/2019,1013.2,66.97,67.95,88.71,88.71,0.03,3.02,0.05,8.66,303,7,0.0002,0.0001,252.2,9.743,0.6,0
707,11/15/2019,1013.2,67.56,68.38,88.73,88.73,0.02,3.06,0.05,9.05,303,7,0.0002,0.0001,252,9.769,0.6,0
708,11/15/2019,1013.1,67.79,68.29,88.67,88.67,0.03,3.05,0.04,9.17,304,7,0.0002,0.0001,252,9.785,0.6,0
709,11/15/2019,1013.2,67.83,68.72,89.2,89.2,0.03,2.92,0.05,8.67,305,7,0.0002,0.0001,252.2,9.694,0.6,0
710,11/15/2019,1013.2,68.06,69.21,89.55,89.55,0.04,2.76,0.05,7.65,306,7,0.0002,0.0001,252.4,9.147,0.6,0
711,11/16/2019,1012.7,68.26,68.27,86.91,86.91,0.02,3,0.05,8.02,338,7,0.0002,0,255.1,10,0.63,1
712,11/16/2019,1012.7,68.35,68.24,86.74,86.74,0.03,2.96,0.05,7.95,339,7,0.0002,0,255.1,10,0.63,1
713,11/16/2019,1012.7,68.28,68.29,86.76,86.76,0.02,3,0.05,8.12,339,7,0.0002,0,255.1,10,0.63,1
714,11/16/2019,1012.7,67.91,68.06,86.96,86.96,0.02,3,0.05,8.21,339,7,0.0002,0,255.1,10,0.63,1
715,11/16/2019,1012.8,67.95,67.92,86.97,86.97,0.03,2.95,0.05,7.84,339,6,0.0002,0,255.1,10,0.63,1
716,11/16/2019,1012.8,68.38,68.58,86.98,86.98,0.02,3,0.05,8.17,339,7,0.0002,0,255.1,10,0.63,1
717,11/16/2019,1012.7,68.29,68.33,86.89,86.89,0.02,3,0.05,8.05,339,7,0.0002,0,255.1,10,0.63,0
718,11/16/2019,1012.8,68.72,68.81,87.14,87.14,0.04,2.89,0.05,7.53,340,6,0.0002,0,255,10,0.63,1
719,11/16/2019,1012.8,69.02,69.09,87.19,87.19,0.07,2.76,0.05,6.86,340,6,0.0002,0,255,10,0.63,0
720,11/17/2019,1012.4,68.27,65.95,86.48,86.48,0.14,2.52,0.02,6.92,324,6,0.0003,0.0001,253.9,10,0.67,1
721,11/17/2019,1012.4,68.24,65.86,86.31,86.31,0.15,2.52,0.02,7.45,319,6,0.0003,0.0001,253.9,10,0.67,1
722,11/17/2019,1012.4,68.29,65.93,86.36,86.36,0.14,2.52,0.02,7.03,323,6,0.0003,0.0001,253.9,10,0.67,1
723,11/17/2019,1012.4,68.06,65.53,86.58,86.58,0.15,2.54,0.02,7.61,321,6,0.0003,0.0001,253.9,10,0.67,1
724,11/17/2019,1012.4,67.92,65.39,86.55,86.55,0.15,2.53,0.02,7.75,316,6,0.0003,0.0001,253.9,10,0.67,0
725,11/17/2019,1012.5,68.58,66.01,86.57,86.57,0.15,2.53,0.02,7.25,323,6,0.0003,0.0001,253.9,10,0.67,1
726,11/17/2019,1012.4,68.33,66.02,86.49,86.49,0.14,2.5,0.02,6.59,326,6,0.0003,0.0001,253.9,10,0.67,0
727,11/17/2019,1012.5,68.81,66.35,86.61,86.61,0.16,2.5,0.02,6.49,320,6,0.0003,0.0001,253.9,10,0.67,1
728,11/17/2019,1012.4,69.09,66.62,86.58,86.58,0.19,2.54,0.02,6.68,309,6,0.0003,0.0001,254,10,0.67,0
729,11/18/2019,1012.8,65.93,66.41,86.36,86.36,0,2.45,0.02,6.47,346,7,0.0003,0.0001,254,10,0.7,1
730,11/18/2019,1012.7,65.86,66.37,86.18,86.18,0.01,2.48,0.02,7.13,345,7,0.0003,0.0001,253.9,10,0.7,1
731,11/18/2019,1012.7,65.95,66.4,86.23,86.23,0.01,2.48,0.02,6.93,348,7,0.0003,0.0001,253.9,10,0.7,1
732,11/18/2019,1012.7,65.54,66.25,86.39,86.39,0.01,2.5,0.02,7.34,344,7,0.0003,0.0001,253.9,10,0.7,1
733,11/18/2019,1012.8,65.39,66.15,86.36,86.36,0.01,2.49,0.02,7.3,342,7,0.0003,0.0001,254,10,0.7,1
734,11/18/2019,1012.8,66.01,66.7,86.49,86.49,0.01,2.46,0.02,6.64,347,7,0.0003,0.0001,254,10,0.7,1
735,11/18/2019,1012.7,66.02,66.43,86.36,86.36,0.01,2.47,0.02,6.59,351,7,0.0003,0.0001,254,10,0.7,1
736,11/18/2019,1012.8,66.35,66.94,86.51,86.51,0.03,2.43,0.02,6.31,355,7,0.0003,0.0001,254,10,0.7,1
737,11/18/2019,1012.8,66.76,67.29,86.36,86.36,0.07,2.4,0.02,5.92,5,7,0.0003,0.0001,254.1,10,0.7,1
738,11/19/2019,1012.9,66.42,65.31,85.95,85.95,0.05,2.8,0.01,7.55,336,7,0.0001,0,253.9,10,0.74,1
739,11/19/2019,1012.9,66.37,65.22,85.65,85.65,0.07,2.75,0.01,7.95,330,7,0.0001,0,253.9,10,0.74,1
740,11/19/2019,1012.9,66.4,65.27,85.77,85.77,0.05,2.79,0.01,7.66,336,7,0.0001,0,253.9,10,0.74,1
741,11/19/2019,1012.9,66.23,65.04,85.89,85.89,0.06,2.77,0.01,7.42,330,7,0.0001,0,254,10,0.74,1
742,11/19/2019,1013,66.15,64.97,85.81,85.81,0.07,2.76,0.01,8.16,325,7,0.0001,0,253.9,10,0.74,0
743,11/19/2019,1013,66.7,65.52,85.99,85.99,0.06,2.75,0.01,7.23,334,7,0.0001,0,254,10,0.74,1
744,11/19/2019,1012.9,66.42,65.29,85.91,85.91,0.05,2.68,0.01,6.85,342,7,0.0001,0,254,10,0.74,1
745,11/19/2019,1013,66.94,65.82,85.78,85.78,0.09,2.5,0.01,7.22,343,7,0.0001,0,254,10,0.74,0
746,11/19/2019,1013,67.29,66.01,85.36,85.36,0.16,2.23,0.01,6.76,340,6,0.0001,0,254.1,10,0.74,0
747,11/20/2019,1013.7,65.27,63.42,85.12,85.12,0.14,4.02,0.01,9.46,336,7,0.0002,0,252.7,10,0.78,1
748,11/20/2019,1013.6,65.22,63.3,84.93,84.93,0.14,4.07,0.01,9.76,337,7,0.0002,0,252.8,10,0.78,1
749,11/20/2019,1013.7,65.27,63.42,84.98,84.98,0.14,4.1,0.01,9.61,339,7,0.0002,0,252.7,10,0.78,1
750,11/20/2019,1013.6,65.08,63.26,85.05,85.05,0.14,4.14,0.01,10.09,337,7,0.0002,0,252.8,10,0.78,1
751,11/20/2019,1013.7,64.97,63.08,85.02,85.02,0.14,4.07,0.01,9.87,336,7,0.0002,0,252.9,10,0.78,0
752,11/20/2019,1013.8,65.52,63.6,85.22,85.22,0.14,4.01,0.01,9.81,335,7,0.0002,0,252.8,10,0.78,1
753,11/20/2019,1013.7,65.34,63.53,85.12,85.12,0.14,4.06,0.01,9.23,340,7,0.0002,0,252.7,10,0.78,1
754,11/20/2019,1013.8,65.75,63.97,85.35,85.35,0.15,3.81,0.01,8.75,334,7,0.0002,0,253,10,0.78,1
755,11/20/2019,1013.8,66.08,64.05,85.35,85.35,0.16,3.74,0.01,8.3,330,6,0.0002,0,253.2,10,0.78,1
756,11/21/2019,1014.2,63.44,64.75,84.95,84.95,0,3.36,0.02,6.76,338,7,0.0003,0.0001,254.9,10,0.81,1
757,11/21/2019,1014.2,63.3,64.61,84.78,84.78,0.01,3.23,0.02,6.75,339,7,0.0003,0.0001,255,10,0.81,1
758,11/21/2019,1014.3,63.4,64.73,84.81,84.81,0.01,3.33,0.02,6.76,338,7,0.0003,0.0001,255,10,0.81,1
759,11/21/2019,1014.2,63.26,64.51,84.97,84.97,0.01,3.31,0.02,6.77,337,7,0.0003,0.0001,254.9,10,0.81,1
760,11/21/2019,1014.3,63.08,64.26,84.97,84.97,0.01,3.2,0.02,6.75,339,7,0.0003,0.0001,255,10,0.81,0
761,11/21/2019,1014.3,63.63,64.95,85.07,85.07,0.01,3.32,0.02,6.76,338,7,0.0003,0.0001,254.9,10,0.81,0
762,11/21/2019,1014.2,63.53,64.7,84.96,84.96,0.01,3.32,0.02,6.75,339,7,0.0003,0.0001,254.9,10,0.81,1
763,11/21/2019,1014.3,63.97,64.69,85.11,85.11,0.03,3.07,0.02,6.71,345,7,0.0003,0.0001,255.1,10,0.81,0
764,11/21/2019,1014.3,64.05,64.55,85.02,85.02,0.07,2.77,0.03,6.69,352,6,0.0003,0.0001,255.2,10,0.81,1
765,11/22/2019,1014.4,64.75,66.41,84.8,84.8,0.05,2.57,0.01,6.26,14,6,0.0002,0,250.7,10,0.85,1
766,11/22/2019,1014.4,64.61,66.49,84.47,84.47,0.05,2.42,0.01,5.62,16,6,0.0002,0,250.8,10,0.85,1
